cosine_sim,levenshtein,jaccard,token_overlap,length_diff,brand_match,model_in_title,label
0.748325408,0.43333333333333335,0.16666666666666666,0.3333333333333333,0.3783783783783784,0,0,0
0.740926981,0.41666666666666663,0.10526315789473684,0.2222222222222222,0.3783783783783784,0,0,0
0.772135019,0.4032258064516129,0.1111111111111111,0.25,0.32432432432432434,0,0,0
0.763235033,0.41666666666666663,0.16666666666666666,0.3333333333333333,0.3783783783783784,0,0,0
0.763234973,0.41666666666666663,0.16666666666666666,0.3333333333333333,0.3783783783783784,0,0,0
0.757029474,0.41666666666666663,0.16666666666666666,0.3333333333333333,0.3783783783783784,0,0,0
0.755527973,0.41666666666666663,0.23529411764705882,0.4444444444444444,0.3783783783783784,0,0,0
0.763125539,0.422360248447205,0.13043478260869565,0.2727272727272727,0.26881720430107525,1,0,0
0.744255424,0.4675324675324676,0.14285714285714285,0.3333333333333333,0.34408602150537637,1,0,0
0.741748691,0.3493975903614458,0.13043478260869565,0.2727272727272727,0.21505376344086022,1,0,0
0.733038545,0.3647798742138365,0.08695652173913043,0.2,0.2903225806451613,0,0,0
0.729018688,0.3262411347517731,0.045454545454545456,0.125,0.4838709677419355,0,0,0
0.776164174,0.4347826086956522,0.13043478260869565,0.2727272727272727,0.26881720430107525,1,0,0
0.748228133,0.3493975903614458,0.08333333333333333,0.18181818181818182,0.21505376344086022,1,0,0
0.740892708,0.4415584415584416,0.14285714285714285,0.3333333333333333,0.34408602150537637,1,0,0
0.735111058,0.37735849056603776,0.13636363636363635,0.3,0.2903225806451613,0,0,0
0.72493875,0.3258426966292135,0.04,0.09090909090909091,0.08602150537634409,0,0,0
0.542871892,0.4067796610169492,0.058823529411764705,0.2,0.4473684210526316,1,0,0
0.542871892,0.4067796610169492,0.058823529411764705,0.2,0.4473684210526316,1,0,0
0.542871892,0.4067796610169492,0.058823529411764705,0.2,0.4473684210526316,1,0,0
0.541962922,0.4067796610169492,0.058823529411764705,0.2,0.4473684210526316,1,0,0
0.541962922,0.4067796610169492,0.058823529411764705,0.2,0.4473684210526316,1,0,0
0.542871892,0.4067796610169492,0.058823529411764705,0.2,0.4473684210526316,1,0,0
0.542871892,0.4067796610169492,0.058823529411764705,0.2,0.4473684210526316,1,0,0
0.542871892,0.4067796610169492,0.058823529411764705,0.2,0.4473684210526316,1,0,0
0.541962922,0.4067796610169492,0.058823529411764705,0.2,0.4473684210526316,1,0,0
0.541962922,0.4067796610169492,0.058823529411764705,0.2,0.4473684210526316,1,0,0
0.787688851,0.3550295857988166,0.08333333333333333,0.25,0.44954128440366975,1,0,0
0.771333814,0.3466666666666667,0.09090909090909091,0.3333333333333333,0.6238532110091743,1,0,0
0.768694043,0.4022346368715084,0.1111111111111111,0.25,0.3577981651376147,1,0,0
0.768160641,0.37569060773480667,0.08,0.2222222222222222,0.3394495412844037,1,0,0
0.768160641,0.37569060773480667,0.08,0.2222222222222222,0.3394495412844037,1,0,0
0.801624954,0.46073298429319376,0.2,0.4444444444444444,0.4214876033057851,1,0,0
0.792647719,0.4455958549222798,0.2,0.4444444444444444,0.4049586776859504,1,0,0
0.792647719,0.4455958549222798,0.2,0.4444444444444444,0.4049586776859504,1,0,0
0.792391002,0.5376344086021505,0.21052631578947367,0.5,0.4628099173553719,1,0,0
0.792153835,0.504950495049505,0.2,0.4444444444444444,0.3305785123966942,1,0,0
0.583304524,0.28,0.030303030303030304,0.125,0.6842105263157895,1,0,0
0.570880353,0.3253588516746412,0.06060606060606061,0.2222222222222222,0.625,1,0,0
0.569455504,0.32407407407407407,0.030303030303030304,0.125,0.5789473684210527,1,0,0
0.568319082,0.3188405797101449,0.03125,0.14285714285714285,0.6381578947368421,1,0,0
0.567290187,0.3253588516746412,0.06060606060606061,0.2222222222222222,0.625,1,0,0
0.5941149,0.29670329670329665,0.03333333333333333,0.125,0.6417910447761194,1,0,0
0.592016935,0.356020942408377,0.06666666666666667,0.2222222222222222,0.5746268656716418,1,0,0
0.587196767,0.3492063492063492,0.034482758620689655,0.14285714285714285,0.5895522388059702,1,0,0
0.585850656,0.3535353535353535,0.03333333333333333,0.125,0.5223880597014925,1,0,0
0.585549891,0.356020942408377,0.06666666666666667,0.2222222222222222,0.5746268656716418,1,0,0
0.809547305,0.4526315789473684,0.2,0.4444444444444444,0.4166666666666667,1,0,0
0.805910528,0.44791666666666663,0.2,0.4444444444444444,0.4,1,0,0
0.805910528,0.44791666666666663,0.2,0.4444444444444444,0.4,1,0,0
0.80306226,0.5405405405405406,0.21052631578947367,0.5,0.4583333333333333,1,0,0
0.802684963,0.49751243781094523,0.2,0.4444444444444444,0.325,1,0,0
0.661774755,0.29585798816568043,0.13043478260869565,0.375,0.6260162601626016,0,0,0
0.648085952,0.29585798816568043,0.13043478260869565,0.375,0.6260162601626016,0,0,0
0.645770073,0.27710843373493976,0.13636363636363635,0.42857142857142855,0.6504065040650406,0,0,0
0.644758344,0.32748538011695905,0.13043478260869565,0.375,0.6097560975609756,0,0,0
0.641308129,0.27710843373493976,0.13636363636363635,0.42857142857142855,0.6504065040650406,0,0,0
0.753624499,0.29714285714285715,0.17391304347826086,0.5,0.6434108527131783,1,0,0
0.745776176,0.3548387096774194,0.16666666666666666,0.4444444444444444,0.5581395348837209,1,0,0
0.741547048,0.2857142857142857,0.17391304347826086,0.5,0.6434108527131783,1,0,0
0.734758139,0.2857142857142857,0.17391304347826086,0.5,0.6434108527131783,1,0,0
0.734653711,0.3548387096774194,0.16666666666666666,0.4444444444444444,0.5581395348837209,1,0,0
0.769972742,0.4387755102040817,0.2,0.5714285714285714,0.6197183098591549,1,0,0
0.769972742,0.4387755102040817,0.2,0.5714285714285714,0.6197183098591549,1,0,0
0.765309215,0.4387755102040817,0.2,0.5714285714285714,0.6197183098591549,1,0,0
0.765309215,0.4387755102040817,0.2,0.5714285714285714,0.6197183098591549,1,0,0
0.763654232,0.48309178743961356,0.19047619047619047,0.5,0.5422535211267606,1,0,0
0.723934591,0.45614035087719296,0.13333333333333333,0.2222222222222222,0.0,1,0,0
0.723934591,0.45614035087719296,0.13333333333333333,0.2222222222222222,0.0,1,0,0
0.712189078,0.4464285714285714,0.15384615384615385,0.2857142857142857,0.03508771929824561,1,0,0
0.712189078,0.4464285714285714,0.15384615384615385,0.2857142857142857,0.03508771929824561,1,0,0
0.712189078,0.4464285714285714,0.15384615384615385,0.2857142857142857,0.03508771929824561,1,0,0
0.521682978,0.3711340206185567,0.10344827586206896,0.3,0.47244094488188976,0,0,0
0.5062778,0.32369942196531787,0.07407407407407407,0.2857142857142857,0.6377952755905512,0,0,0
0.502532005,0.2808988764044944,0.038461538461538464,0.2,0.5984251968503937,0,0,0
0.496223718,0.327683615819209,0.037037037037037035,0.16666666666666666,0.6062992125984252,0,0,0
